"","intercept","gop","dwnom"
"look.look",-9.42398705196282,-1.18691957467252,2.06218296612836
"medic.save",-15.9773013831892,0,9.04738810586823
"individu.receiv",-10.8374689431735,0.628934959725227,0
"million.school",-10.1609922736156,-2.00721359550233,0
"littl.guy",-10.7041725952635,-1.25775639406725,2.34633207221182
"attorney.presid",-11.1280287972911,0,0
"home.pay",-10.3811269525687,0,-0.348300237947133
"polit.progress",-9.49179559279481,-1.65500523502948,1.61937323333466
"relationship.unit",-10.9583936486336,-0.30224236836162,0
"reduct.percent",-11.0815087816562,0,0
"transpar.earmark",-9.65988025752512,-3.03469145489914,3.9798004531281
"murray.senat",-11.5268201287639,1.24412401391505,-2.3627402613044
"readi.militari",-10.6703958473074,-1.42314612971969,0
"vice.presid",-7.97283444925806,0,-1.0453217473376
"pay.medic",-10.8323763392013,0,-0.215038022462234
"elig.program",-10.2022593214624,0,0
"forward.move",-10.805255405028,0,0
"includ.own",-10.5579686514193,-0.00827101300615567,0
"bill.total",-11.5611873576303,1.78388358409218,-1.68356124097706
"forc.militari",-10.7713538533523,0,0
"oil.million",-9.97581198078121,-3.02900668692713,3.28321847760171
"appropri.level",-10.5787617255774,0.298957246806135,0
"countri.set",-10.7687497943507,0,-0.0445986343349982
"childhood.cancer",-10.5029917413882,-0.0135568446113613,0
"talk.folk",-11.1214174766649,0,0.772893445654034
"feel.comfort",-10.8767143690102,0,0
"technolog.provid",-10.914454696993,0,0
"save.invest",-10.4956842218902,0,1.42193657293678
"medic.error",-10.8119714856681,0.782865579944538,0
"creation.act",-11.1960847809118,1.15376709945918,-1.64515311916689
"secur.energi",-10.0853652587049,0.121841294381151,0
"home.pennsylvania",-10.9090466115396,0,-0.411893516688479
"percent.compar",-10.6461907103983,0,0
"crimin.justic",-9.80483038272628,0.94964208545964,-0.855116327130989
"budget.plan",-9.77540272688596,-1.61707173863493,1.57617119476388
"cent.kilowatt",-11.5824310820382,1.60900070311189,0
"am.familiar",-11.4567804127216,0.905156141210625,0
"america.worker",-10.1624645952432,-1.3513478088437,0
"program.deal",-11.5941522627022,1.78221770640558,-1.36643678721895
"bill.american",-9.03990194433287,-0.888439138309568,1.30756716472556
"port.act",-12.0168581628032,3.86787252914027,-4.2534120710089
"american.soldier",-8.36990643804149,0,-0.514292707201269
"war.bill",-10.1313292395443,-1.23190960043306,0
"call.fair",-11.4415677883165,0,1.81747811303076
"nomine.presid",-13.7879996659533,5.52482623329889,-4.11135515362386
"countri.futur",-9.85986134862146,0,-0.592891254587574
"peopl.suppos",-10.8767143690102,0,0
"women.harm",-8.8374884335643,-2.14012120613915,1.93539453681178
"electr.produc",-10.4560746084603,0,1.41098135383006
"presid.oppos",-10.7997049476804,0,-1.05307205816941
"agenc.appropri",-10.8800797992248,0,-0.913145325009702
"coordin.feder",-10.7971008478394,0,-0.277307572413355
"hard.choic",-10.3151453250541,-1.29259727708771,1.8156101183716
"economi.talk",-9.58337928214747,-3.16151364646654,2.91112099176677
"welcom.home",-10.4896393830545,0,0.448661390623644
"free.speech",-9.68343200699278,0,1.08236746074294
"dental.care",-11.0672682950576,3.11822842080624,-4.98078330921692
"bill.soon",-10.4706850759415,-0.217854935241061,0
"overwhelm.bipartisan",-9.59260200164583,0,0.175335615817868
"presidenti.race",-10.914454696993,0,0
"affect.individu",-10.8689191818829,0,-0.31642305687759
"gentleman.north",-9.6709059231813,-0.963035924974038,1.09838705267525
"home.california",-10.3251936736057,0,-1.93503378871463
"sprinkler.system",-12.1747983579782,0,-4.50608348081175
"time.report",-10.088937120809,1.38282504612554,-1.3199630388856
"children.program",-9.98289649298807,0,0
"look.beyond",-10.6035395892654,-0.24967725939729,0
"committe.heard",-10.1745931541498,-0.312082371361117,0
"cost.care",-9.94339202129723,-1.28372141839109,1.84815561238187
"peopl.lost",-9.74420559500436,0,-0.976493860801809
"fish.industri",-12.0256151726909,2.43259608827501,-2.02604122372663
"issu.issu",-8.45943629434811,-1.38277970299579,1.45463509686473
"credit.credit",-10.7145554628093,0.366713572261412,0
"effort.continu",-10.909727041306,0,0.315371651579999
"sequest.carbon",-10.627705873721,0,0.508715671819076
"program.farmer",-10.6719866175432,-0.663261809843264,0
"educ.america",-10.7146088739586,-0.217083792442038,0
"littl.piec",-11.2173717588487,0,0.806235262747764
"fill.strateg",-10.769741416424,0,-0.495249256689472
"busi.employ",-11.4229755176951,2.55074747572245,-1.63115804954806
"unfortun.administr",-9.82910722495224,-7.43175458633358,1.74856153097316
"didn.mention",-9.5321815494568,-4.18777306145263,4.18035963024158
"save.rate",-10.9204957713977,0,-0.6088314818561
"break.law",-9.96271907442978,0,0.352888432498531
"gasolin.price",-8.44612412428541,0,0.625165919034898
"water.system",-10.0257791125169,-0.398523503367523,0
"hold.bill",-9.90762314915139,-1.94255732116501,1.80936449892385
"cjs.bill",-13.3724945670071,4.53833220201646,-7.51022758863724
"carbon.fuel",-12.141703229165,2.40832227804851,-3.48694498002285
"commit.fight",-10.6547880323322,-0.480231694641751,0
"live.war",-11.5277276466827,1.62755263584285,-1.59430703666327
"do.nation",-9.770811603919,-2.59984587568313,1.93108313278137
"american.uninsur",-11.3292127664172,1.43881747398594,-2.11420172840535
"presid.discuss",-11.0289971784585,0,-0.224636050337454
"coal.nuclear",-12.8873436102668,2.17618281673153,1.0177069859357
"concern.american",-9.89251788904582,0,0.249883655738566
"believ.time",-9.32830397319506,0,-0.21456089702554
"american.popul",-10.9421376008486,0,-0.821674256024085
"motor.carrier",-12.945249784266,4.27486805321822,-4.09224065814925
"quorum.presid",-10.8598860074734,2.43907106551861,-1.88364907842403
"et.cetera",-8.65162049641348,-3.97808273162981,3.45894850122648
"spent.wise",-10.1256854597928,-1.70166225728985,1.97086475199036
"endors.bill",-10.9714237726949,-0.267525619203418,0
"benchmark.progress",-10.7748452322176,-0.460025464391996,0
"america.compet",-10.2701733484887,2.55812028384744,-2.70151346534309
"nation.econom",-9.69148181677905,0,-0.45300046526828
"percent.respond",-12.4057787893729,2.9256555392382,-2.10622434945175
"liquid.coal",-12.0419306963289,2.27344430193413,0
"solar.panel",-9.48759658348957,-0.383038155193833,0
"look.countri",-9.68928295425798,-1.49205259484245,1.60130901799289
"cultur.corrupt",-9.12532749229539,-3.71689694744674,3.63468536591334
"fuel.standard",-10.4093112264968,2.50634897304198,-1.24595415493062
"battl.cancer",-11.0815087816562,0,0
"aquat.invas",-21.548823208023,15.3295102830805,-9.17595943238574
"combat.oper",-9.51445419408981,-0.881726209470003,0
"mission.capabl",-8.8734331241002,-6.31078843915154,5.14831421519756
"combat.global",-11.7608233495465,2.74014167999699,-3.32932715068884
"process.process",-10.5938483951636,0,1.33450243204748
"fuel.vehicl",-9.83755971195188,0,0.231542524889159
"loss.home",-10.8745299113563,0,-0.484602063089979
"impact.health",-12.3754525430149,3.05502764164189,-3.7430919381705
"staff.administr",-26.2444247061682,0,-39.2596514540063
"overal.energi",-11.3521438667846,0,1.785870394307
"senat.energi",-10.475052544235,0,0.183525600142013
"doubl.standard",-11.7182826063846,1.22138651713474,0
"prison.system",-10.7770076788267,-3.01456920647555,5.29690239771614
"mortal.rate",-11.9627485237575,3.12289041824748,-3.71968271809565
"re.send",-9.11045131876935,-5.65226525657009,6.35601196050345
"friend.arkansa",-7.7049466573634,-11.1987737676886,9.85707705965094
"nation.address",-11.2339802468325,0,-1.29499077842122
"peopl.america",-7.97463380070396,-1.063196964,0.742366218676537
"demand.congress",-10.2086552595864,-1.03102044543942,1.55890921613374
"commiss.report",-10.3022038202431,1.96093371824932,-1.77688148330806
"lot.am",-11.2431014261615,0,0.727016728962222
"rate.mortgag",-11.3940305991757,4.56097853166706,-5.10163965929588
"senat.month",-11.0704719845412,0.579487332906283,0
"establish.nation",-9.25197498404222,0,-0.21059232411862
"laden.al",-9.64558752585888,-2.32127820417832,1.62029615138938
"fail.trade",-13.2108217711406,0,-8.67845950853035
"push.hard",-10.9495575371106,-0.104199187877324,0
"talk.help",-11.0704965048844,0.0737811959374684,0
"taxpay.protect",-11.4057041708579,3.70048403691616,-3.64417785470443
"re.talk",-7.33393046322529,-3.90982803464228,4.46823385284106
"job.move",-10.6095824892228,0,-0.327914673437719
"america.bill",-9.5920680000532,-1.52438132361236,1.67967909694925
"presid.told",-11.1970186849435,0,-2.91995526509086
"vote.tax",-10.7556179786428,0,0.913757753735311
"oil.futur",-8.37301625077501,-2.53212183048235,1.40502360744163
"leader.john",-11.2492210800764,0,0.750970679402636
"fund.complet",-11.1050509839609,0,0.518444191101627
"heat.fuel",-11.769050785139,2.3472833233068,-2.85040513265749
"am.delight",-9.93248376621423,0.895919200700681,-0.608042114162335
"american.lack",-11.2591301439798,0,-1.78431703706349
"custom.border",-10.9453870037955,1.57669658296597,-1.35750724003118
"energi.look",-10.5753685362107,-1.18409802200375,2.74711791930231
"budget.reflect",-9.56730646405484,-3.13122102017416,2.05337992924703
"privat.compani",-9.65164787347875,0,0.498410469406238
"kyl.amend",-10.2931445710157,0,0.435585585410661
"sourc.contract",-10.8767143690102,0,0
"support.time",-10.2656040834409,0.0113935696217373,0
"requir.time",-10.3882305759647,-0.108292468024136,0
"terror.iraq",-10.0988292942702,-1.72557090971545,1.87009658575694
"countri.proud",-10.3614300115403,-0.525181235288788,0
"grant.local",-10.7119225948274,0,-0.596920653576461
"lower.premium",-11.589012624126,0,1.67833285590954
"strike.balanc",-10.2605282295864,0,0
"train.program",-8.55816478505585,-1.31379064131994,1.57236817327608
"kid.cover",-10.9294283721445,0.387665642153555,0
"peopl.drive",-9.36746586958663,-2.00467142836154,2.74630524845714
"read.bill",-10.2330844250825,0.521124573106366,0
"instead.allow",-10.171966367885,-2.26097580515495,2.44917103899658
"burn.fuel",-10.1994310651815,-2.95116860609195,3.49136066411815
"produc.budget",-11.6751804677575,2.03803360870768,-2.61004476263642
"account.action",-9.91317414243954,-1.0810800923988,0
"nutrit.conserv",-11.1095786116354,0,-1.11962883043034
"amend.peopl",-11.4351740322241,1.18399279678051,0
"medicar.truste",-13.3790906236627,4.12269589630963,-1.47929995843748
"care.allow",-11.1388090971259,0,0.132986151722609
"mean.congress",-10.8362281702977,0,0.301190467914281
"fissil.materi",-10.8030897941385,0,-1.52585501695782
"question.nation",-11.0748424799258,0,-0.146091892270021
"enforc.labor",-11.1526111119987,0,-2.87361507502439
"america.oil",-11.3050505159454,2.04873331805147,-1.80049683177836
"opportun.america",-10.780614159651,0,-0.647271769582514
"minut.gentlewoman",-11.2428901546111,0,0.726179464011337
"violenc.iraq",-9.36948534867289,-0.582040729357152,0
"time.issu",-10.0008198137779,0.276571563473667,0
"world.million",-10.9944974046666,0,0
"congression.mandat",-11.4152013180773,0.841846718662196,0
"negoti.price",-9.74301493290937,-0.0242475362097135,0
"past.due",-11.1089443572599,0,-0.819660312940277
"congress.intend",-9.99816396511886,0,0
"feder.treasuri",-11.2886004131412,2.28470640570971,-0.761128838590797
"re.abl",-9.19994622579558,-2.47517893201949,3.37563845544994
"law.senat",-10.4108343612097,0,-0.00820217159761221
"republican.believ",-10.7901083421132,0,1.10595242684895
"simpl.straightforward",-9.92367669464883,-1.86140784975435,2.56590682325639
"requir.ensur",-10.6664624361782,-0.825880362875912,0
"econom.condit",-10.5644174149535,-0.0563063692261575,0
"illinoi.senat",-11.9312324054295,1.94634663929201,-2.95795718943082
"polit.influenc",-10.8886719305386,0,0.592456740109804
"extend.deepest",-10.7248279462414,-0.381709379315437,0
"salt.lake",-12.6330159162073,4.58662033022457,-3.25481433289092
"scare.tactic",-10.930272095392,0,-1.9019787103221
"insur.premium",-9.28369147082971,0,0.70002976004867
"find.oil",-10.8902589801778,-2.42581955978942,4.95897816304755
"bring.vote",-11.3221240450717,1.15528002562145,0
"ident.bill",-10.9944974046666,0,0
"cut.billion",-9.67751672215986,-0.496681000687068,0
"children.poor",-10.7713538533523,0,0
"percent.natur",-12.0514350427298,3.390877723251,-1.77649589714688
"constitut.author",-10.1881899444237,0.386114537057755,0
"iraq.supplement",-9.76998945177209,-1.01769669385331,1.17589762521019
"amend.signific",-10.9944974046666,0,0
"atom.energi",-10.2271308949317,0.771193218728302,-1.27784617800187
"time.line",-9.59536526580105,-2.02765997981064,2.20265012831736
"faith.american",-10.7287476834274,-0.0222415606601039,0
"washington.time",-10.5721960740859,0,1.78321611844028
"fund.amend",-11.8845063541489,2.65194179419824,-2.12347841423407
"time.respons",-10.7163656786423,0.417993102371051,0
"nation.wildlif",-8.76506561502916,-1.75127605160671,2.36228392760325
"appropri.congress",-11.3496971657421,0.914548925567634,0
"oil.reserv",-8.37838648100352,-1.17371780360127,2.17281096571563
"offici.concern",-20.6206816036523,0,-27.2943030552244
"singl.day",-8.18742018048094,-1.53071777964123,1.00235632274571
"deep.concern",-10.6093522217443,0,-0.312240909249842
"record.letter",-10.4376194842071,-0.168546868840558,0
"prevent.diseas",-11.7777524569312,3.33807385903371,-2.97678468656804
"mind.american",-10.5958903005402,0,0.810076408073845
"busi.entrepreneurship",-15.019938058794,9.10111835473101,-8.94904390978077
"girl.club",-13.8478443945159,7.36680362241465,-9.16597147381226
"hospit.health",-11.1280287972911,0,0
"evid.base",-10.6488896847166,0.13006363555951,0
"fill.tree",-14.3215143967428,7.38032198043709,-5.42063173112876
"govern.offici",-10.6404418396324,2.70561350048236,-2.59557750150053
"requir.employ",-10.4988446103498,0.320165749752207,0
"low.tax",-12.0731180985786,1.90944436419156,0
"iraq.matter",-10.5502086792373,-1.64898557713597,0
"congresswoman.maxin",-14.8185868201623,0,-10.8109792543872
"five.children",-10.2131135771152,0,-0.253069737264376
"qio.program",-15.3211030854502,7.37769899801095,-4.50717266080023
"children.grow",-10.6999201789846,0,-0.789930726109263
"court.law",-10.2312461754157,-1.63253682795542,2.28025361828541
"nation.unemploy",-12.0536654235778,2.1415568447418,-3.10384769009848
"action.hope",-11.1198366444364,0,-0.265009030550449
"simpli.afford",-10.24947499207,1.0527805540063,-1.21878457097269
"nation.lead",-10.4373514663485,0.199304227638595,0
"process.presid",-11.0432598175308,0,-0.610855888203631
"agreement.countri",-10.5089895888849,0,0
"free.america",-11.2797031897534,1.19425615892973,-1.12244317145286
"unit.armi",-8.37332289006943,-3.27943347128245,4.34300731082604
"dollar.appropri",-10.9358962426266,0,0.229309754596532
"committe.rise",-10.3883616010962,0,0
"mayb.million",-9.75476536913086,-3.7439534717586,4.54975651361329
"chairman.waxman",-9.86329414097079,-0.253040195181534,0
"citizen.communiti",-11.1719863934647,0.507672297298259,0
"implement.law",-11.8296535009922,2.51769537642279,-2.19166308023862
"countri.troop",-10.2312819639578,-1.45501324099499,1.32106537099825
"bill.re",-8.80805018501646,-3.37941490438877,4.13376059115559
"american.hurt",-11.032000756306,0,-0.421363438873626
"pace.inflat",-12.43028252459,2.2857296403942,-5.17605082937344
"gas.drill",-10.2016846761079,-1.12301555169837,1.7554429208835
"resolut.issu",-12.1645932718512,2.53373409692732,-1.47799918243326
"respect.presid",-10.7713538533523,0,0
"support.commend",-10.6332376664635,-0.343172619502968,0
"act.terror",-10.0615158409932,0,-0.520393214356034
"product.bipartisan",-11.2098353006246,0,0.77820678109446
"heat.bill",-11.3899119308484,3.44663502361419,-3.53421428808966
"cost.incur",-10.914454696993,0,0
"food.chain",-10.6582225135424,-0.112949227126568,0
"citi.countri",-11.0656637134178,1.21790506819537,-1.55217945996584
"minut.gentleman",-9.78875865492517,0,0.586466667193386
"presid.cours",-11.0746268300252,0,-1.16188245745069
"stand.troop",-10.4817788079207,-0.835026325708446,0
"entir.bill",-10.1297594652041,-1.57208961271556,1.78151770094964
"yield.friend",-8.46768722685731,-2.56846177939929,3.31474932370284
"legisl.take",-9.90167912384823,0,-0.251876656203513
"care.lower",-11.0445707676252,0,-0.626881120871942
"provis.current",-10.9865435488963,0,-0.303525349525086
"shine.light",-9.52161207875504,-2.6477747288416,2.80548875344882
"septemb.day",-11.1244503582182,0,-0.0639676504421306
"field.hear",-10.4554069985276,0.499972460720278,0
"countri.direct",-9.44991191281724,-1.38677226478504,0
"gentleman.ohio",-8.7462478449126,-2.97571281477346,3.31965771869686
"assist.local",-10.1173894504824,0,-0.599169187122802
"provis.believ",-11.1231253167262,0.269335106285365,0
"stand.support",-9.02786127945502,-1.44285348184666,1.59233352227664
"pay.huge",-11.231323624042,0,-1.28191911196139
"signific.expand",-11.9892000915435,2.134490213058,-2.38756516508774
"talk.mayb",-10.0058873321908,-3.93880167215424,4.92083742891452
"join.thank",-11.4250044597153,0.793687845866907,0
"grate.opportun",-11.0815087816562,0,0
"pleas.legisl",-10.4015121598651,1.0594570420512,-1.73162001352369
"bill.commod",-10.8433744816279,-0.648475184283174,0
"mass.destruct",-8.38127079384467,0,-0.93973781585264
"call.home",-9.43960201282562,-1.27403627481302,1.23150337509885
"cost.economi",-10.9774462802198,0.770579905529515,0
"unabl.afford",-10.8006494587155,0,-0.432753561592368
"czech.republ",-11.4336361765134,0.929274874828173,0
"colleagu.address",-10.3863350306249,-1.90889708462213,1.81734274895063
"natur.resourc",-7.99445728287713,0,0.32556968271776
"republican.committe",-11.1819253402669,0.213382316064984,0
"cut.tax",-8.90175949674926,0,0.8714566228465
"select.committe",-9.65076265796546,0,0
"res.recogn",-10.904801927177,-0.598754750869127,0
"land.trust",-10.8367400230469,0,-0.0645589969873008
"home.provid",-10.194659791821,0,-0.667646481123829
"decid.spend",-10.8938089770321,0,0.875216050276627
"protect.innoc",-10.9607327391575,0,0.399986391260209
"feder.match",-11.1128583090368,0.936207088997096,0
"thank.famili",-11.3292440742718,0.63936329491442,0
"reserv.creat",-11.4829879024643,-1.84769006959103,4.39105231390795
"build.fenc",-11.2306849807555,0,1.67476061737878
"insur.insur",-10.8384884070502,0.334452355986429,0
"vital.piec",-10.8846693446762,-0.383130374015915,0
"victim.right",-11.3190577774652,1.06531873521568,0
"talk.bring",-11.0410712281356,0,0.401746194257662
"diplomat.polit",-10.6768286456635,0,-1.04386206135062
"includ.follow",-10.3428219168248,-2.15857354013325,1.5174669709904
"direct.senat",-11.1150290256335,-0.029514374115616,0
"fund.oper",-9.9280088492407,-0.286943828779988,0
"serv.serv",-9.82727658959805,-0.350003729081254,0
"talk.deal",-11.2253172389772,0,0.835024588136834
"soldier.iraq",-9.59617721802558,-0.46928522441372,0
"happen.hope",-11.7725323327548,1.74801674549885,-1.36055640257622
"peopl.main",-12.6765163492039,4.39269116330669,-4.82092703326223
"subsidi.program",-12.04556813566,2.48458255739391,-1.50544754051986
"don.hear",-10.2848770194187,0,1.22524293684566
"congress.live",-10.7142599491409,-1.74404753132839,2.70911773508728
"scienc.base",-13.7941003573658,6.28923695217793,-6.61726766877935
"communiti.safe",-10.4022247156245,-0.571966347397654,0
"tubb.jone",-11.5040520070127,3.09067931363699,-4.646799715531
"wife.children",-11.3096394012873,0.907082083075889,0
"addit.troop",-8.77285714601938,-0.477813818912249,0
"day.look",-10.6709470799021,0,0.585538517501287
"feder.debt",-10.0055801959092,0,-0.22827658707513
"prevent.spread",-10.9944974046666,0,0
"minut.ago",-8.71569948090075,-1.84043044330474,2.1945991784022
"percent.benefit",-11.6888955201837,1.54123181365544,-1.13754100593992
"price.food",-9.94243548684627,0,0.401606834508722
"congress.do",-9.71720075329969,0,0.923873315269465
"million.help",-11.4002291740136,2.54911410347069,-4.49143116366323
"collect.inform",-12.1134132294868,3.01602155197751,-2.49486453706986
"care.assist",-10.9553133964483,0,-0.548688501509692
"fifti.percent",-11.1280287972911,0,0
"doesn.look",-10.6096634166159,0,-0.332647910369383
"care.million",-9.93516401005863,1.61916081876076,-2.49071558417812
"deserv.protect",-10.7407394935678,0,0.0319392545707843
"peopl.month",-10.7638339104259,0,-0.333761944884512
"la.follett",-9.13056697007546,-5.69227813406024,2.48648546541897
"rise.talk",-9.88341104088459,-0.0283113213559018,0
"modern.art",-15.4241022100624,7.59393319028678,-14.4623657760675
"health.famili",-11.0845646084609,0,-0.569255931232176
"unit.american",-10.0616773708412,0,0
"act.author",-9.57476608943652,0.798416214406049,-1.6145685524147
"rememb.time",-10.5616333223703,0,0
"secur.situat",-10.6387081821202,1.09122626916403,-0.967970444554357
"south.mississippi",-6.09758376293064,-17.3886354458158,15.8110938262644
"address.under",-10.6127681341147,0,-1.14913271361661
"tempor.senat",-9.01375457526605,2.04939933256803,-1.68515672364868
"resolut.debat",-9.74878852553527,-1.38984823524677,1.53616375359094
"improv.process",-11.1050657559212,0,-0.787188757808777
"pertain.introduct",-10.7464249608808,0,0.358943917266288
"tax.save",-11.2835008405862,0,0.876000195492163
"time.talk",-8.25858500393133,-1.54358924181104,2.2224138271655
"increas.colleg",-10.5884265807995,0,-1.00543415488171
"america.support",-9.85884416964556,-2.03396153615811,2.24369500722642
"energi.situat",-11.1467724892175,0,1.82251493021254
"abl.serv",-10.9182635524361,0,-0.92597757249845
"compet.global",-9.79037036252225,0.785215020524591,-1.07161115010063
"peopl.economi",-10.7068153322148,0,0
"time.public",-9.20560253368488,-4.63530382136648,4.07392299744967
"compani.hold",-11.2276381358242,0.804023004864874,-0.799025398790001
"learn.lot",-10.8253765928413,0.51853853918857,0
"ensur.fund",-10.5349650752881,0,0
"servic.support",-10.8158277727926,0.900429555082716,-1.43103323060604
"concern.human",-11.1280287972911,0,0
"peopl.day",-9.60100876294561,0,-0.350173692989914
"huge.oil",-11.1258942359786,0,1.05567185033288
"southern.colorado",-8.15129324427352,-9.02450215880053,8.0871170974988
"reject.amend",-10.6739261705819,0,-0.485873075628036
"access.medic",-10.5180907167792,0.507726286213504,0
"research.technolog",-10.8767143690102,0,0
"prevent.million",-10.3333166329552,0,-0.665691101010568
"pay.penalti",-11.092234651834,0,0.816089077390322
"manhattan.project",-9.77016322864802,-2.57863390585409,3.63844924637581
"percent.growth",-10.3959847521532,-1.0078109095294,3.74475281390709
"effect.mean",-11.7876361521352,1.87770924810484,-2.07465863684781
"committe.rank",-10.0957450115243,0.404239875706347,0
"sea.level",-10.2352746402437,0,-0.410700174823832
"challeng.global",-11.8566903984656,1.90650258120709,-2.43555746854896
"broad.bipartisan",-9.33358522202749,-0.887102428087653,0.688331741617429
"coupl.ago",-9.14834296198858,-2.02600345895175,3.08293002926424
"custom.enforc",-11.4258046740778,0,2.18910520442237
"govern.abl",-10.0627158342406,-0.247662088642357,0
"believ.appropri",-11.6732297884243,1.4139414158933,0
"chang.technolog",-11.8540689577519,2.28950569018328,-1.82353409787934
"move.energi",-9.54724771966286,-1.33518358874401,2.21605694584389
"system.believ",-10.7059902604158,0,0.928518633232884
"home.buyer",-9.42946628898751,-0.288823369926873,0
"congress.continu",-8.75210319648359,-0.992135249706041,1.08493629993092
"cast.vote",-9.16998423599941,0,-0.105619530966001
"fund.safe",-18.1951302469528,0,-19.2933469457595
"allow.drill",-9.17628226572841,-2.65379222537938,4.00014366285561
"committe.investig",-10.6387226779014,0,-0.336606189953442
"understand.peopl",-10.0030040763216,0,0.329822240883903
"reduct.tax",-12.6727594824462,2.23018960881508,0
"conserv.act",-11.4543628530465,1.87759329395348,-1.582501163512
"childhood.poverti",-13.4161048104645,4.27376531076875,-7.87373236047452
"card.debt",-9.98468273116294,-1.9000786453748,0
"earn.money",-9.29898706825096,-1.41396092342611,2.63495725309695
"report.recommend",-11.5014569447988,2.24963666738448,-2.31644799412704
"reform.nation",-10.8369935883856,0.710214749635507,0
"talk.trade",-11.0341429159108,0,-1.67598895373661
"fund.million",-10.0624577408851,1.14438502793569,-1.77657804649796
"educ.exchang",-11.701872487791,1.93745045889727,-2.81164682177856
"provid.home",-10.7713538533523,0,0
"bonus.payment",-12.6370803157064,0,3.68501496066397
"develop.comprehens",-10.165218049782,0,0
"effort.underway",-11.1476612587536,0.0436767698160567,0
"debt.held",-10.9595449599948,-0.183858518880138,0
"offic.receiv",-11.1198351778296,0,-0.252826265089109
"american.experi",-10.7806435637391,0,0.684625961073637
"ensur.secur",-10.5181528908873,0.0205165828170532,0
"use.oil",-11.4128912045923,0,2.275998904711
"wellston.mental",-9.40579352202063,-2.46588593914611,1.60457130340938
"exampl.peopl",-10.962991616306,0,0.883789785881126
"act.look",-11.8914274570177,2.42966341544921,-2.14711269464873
"salli.mae",-17.2321243716644,0,-16.2560140253307
"drill.bill",-9.80795949158181,-3.40999381889119,4.07710978161983
"plan.improv",-11.0815087816562,0,0
"servic.employe",-10.5881196851043,0,-0.81187067566943
"lamar.smith",-10.676043673548,0,0
"help.peopl",-8.13130426404924,0,-0.275887055721089
"look.futur",-9.96168768249026,0.374161706577342,0
"pay.act",-10.3676515165239,0,-2.28994085491647
"size.countri",-11.6080559005844,-3.16611689442942,6.44801916428384
"busi.senat",-10.1471995442793,0,0
"provid.job",-9.89050601931357,-0.261141203407505,0
"texa.medic",-13.160209995203,0,5.6116335505802
"america.safe",-9.57108236368494,-0.995365643119197,0.998515811950308
"fight.women",-9.81156494184602,-1.51339405930101,1.47287558437977
"senat.pryor",-9.82081359344363,0,-1.15614432461574
"communic.foreign",-11.1064768849917,0,0.996093196567211
"line.day",-10.2623501695891,-1.2889908437651,1.23762472119485
"nuclear.percent",-12.3663542797797,1.6633901414354,0.80699762201085
"qualiti.standard",-11.5001337741571,2.27692573084723,-1.69433750500219
"drink.water",-8.43757501560897,-1.41643417520373,0.976814599661726
"demand.action",-11.4623779620034,0.851612413146274,0
"congress.committe",-10.247036325845,-1.95781883954867,2.2274923477888
"iraq.achiev",-10.9013240302881,-0.46407152852035,0
"continu.bless",-14.0989325040463,6.99724539012221,-5.41490796906643
"hard.bipartisan",-10.1344839780672,-2.23920910158995,1.75707371476748
"grassroot.lobbi",-8.64570630234902,-6.1832362087744,3.33499242295918
"oversight.account",-10.0881674769695,0,-1.13077104559271
"bureau.land",-9.99545175622759,0.154132187430358,0
"adjust.assist",-8.44700974769923,-3.39198660814022,2.44827012812494
"cap.trade",-10.5260935209938,2.80863945598159,-2.20366750457099
"unit.reach",-10.3340769892989,-2.98705051228314,4.37860695545874
"provid.food",-10.1294999671799,0,0
"communiti.support",-9.92405599296514,0,0
"program.reach",-12.1002626748244,2.91137380884411,-3.53913363565222
"govern.iowa",-26.2373575389426,0,-39.2596514540008
"feder.workforc",-11.8094998731316,3.5174518399595,-3.93202248666326
"market.percent",-9.94841274650814,-2.15451401597419,1.68309139684601
"taxpay.support",-11.4259607864162,0.577468598867641,0
"includ.health",-10.8157843993667,0.401891573834515,0
"welfar.system",-10.9467435824223,0,-0.361538000763724
"peopl.major",-9.79253530081012,-1.90495072909816,2.43509764532223
"program.beyond",-11.8411131113305,1.38598933319924,0
"inform.agenc",-9.59531393277983,-3.51769967341731,5.04459332255589
"hospit.bed",-9.2106838094166,-4.73441397677447,5.43836070648151
"bodi.act",-11.0767245590529,0,-0.091085223826293
"econom.competit",-10.3810987249702,0,-0.34696698282687
"percent.workforc",-10.2844635923653,-1.78053309391479,1.9002718528532
"accord.energi",-11.9052884479867,1.52171130964236,0
"farmer.manufactur",-13.1192901612905,2.72405053107068,0
"program.begin",-11.07050521817,0,0.877995269480042
"essenti.program",-11.6321973102361,1.47489504689801,-2.03291170658726
"help.stabil",-9.99082937617619,0,-0.631868953886118
"land.oil",-10.222912548077,-2.16002381391223,1.33507954130919
"serv.children",-9.84700297273434,-2.14711975982656,1.35609572382722
"economi.continu",-9.86848614181033,0,0
"promot.peac",-10.474528618319,-0.863494074565295,0
"financi.servic",-7.60368935499142,-1.51075130971098,1.08575850203562
"includ.increas",-10.3700105586151,0.877157873870089,-1.28765330820188
"establish.commiss",-10.8323530364907,0,-0.217320711012414
"iraq.urg",-10.7759984017016,-0.456589542054001,0
"provid.individu",-10.6096365181146,0,-0.186199761697707
"global.fund",-11.1971963779561,1.67483263560978,-1.22852706397435
"congression.district",-6.83226706475547,-2.95063006662384,2.81448700798843
